date,open,high,low,close,volume
24-10-2023,173.050003,173.669998,171.449997,173.440002,43816600
25-10-2023,171.880005,173.059998,170.649994,171.100006,57157000
26-10-2023,170.369995,171.380005,165.669998,166.889999,70625300
27-10-2023,166.910004,168.960007,166.830002,168.220001,58499100
30-10-2023,169.020004,171.169998,168.869995,170.289993,51131000
31-10-2023,169.350006,170.899994,167.899994,170.770004,44846000
01-11-2023,171,174.229996,170.119995,173.970001,56934900
02-11-2023,175.520004,177.779999,175.460007,177.570007,77334800
03-11-2023,174.240005,176.820007,173.350006,176.649994,79763700
06-11-2023,176.380005,179.429993,176.210007,179.229996,63841300
07-11-2023,179.179993,182.440002,178.970001,181.820007,70530000
08-11-2023,182.350006,183.449997,181.589996,182.889999,49340300
09-11-2023,182.960007,184.119995,181.809998,182.410004,53763500
10-11-2023,183.970001,186.570007,183.529999,186.399994,66133400
13-11-2023,185.820007,186.029999,184.210007,184.800003,43627500
14-11-2023,187.699997,188.110001,186.300003,187.440002,60108400
15-11-2023,187.850006,189.5,187.779999,188.009995,53790500
16-11-2023,189.570007,190.960007,188.649994,189.710007,54412900
17-11-2023,190.25,190.380005,188.570007,189.690002,50922700
20-11-2023,189.889999,191.910004,189.880005,191.449997,46505100
21-11-2023,191.410004,191.520004,189.740005,190.639999,38134500
22-11-2023,191.490005,192.929993,190.830002,191.309998,39617700
24-11-2023,190.869995,190.899994,189.25,189.970001,24048300
27-11-2023,189.919998,190.669998,188.899994,189.789993,40552600
28-11-2023,189.779999,191.080002,189.399994,190.399994,38415400
29-11-2023,190.899994,192.089996,188.970001,189.369995,43014200
30-11-2023,189.839996,190.320007,188.190002,189.949997,48794400
01-12-2023,190.330002,191.559998,189.229996,191.240005,45679300
04-12-2023,189.979996,190.050003,187.449997,189.429993,43389500
05-12-2023,190.210007,194.399994,190.179993,193.419998,66628400
06-12-2023,194.449997,194.759995,192.110001,192.320007,41089700
07-12-2023,193.630005,195,193.589996,194.270004,47477700
08-12-2023,194.199997,195.990005,193.669998,195.710007,53377300
11-12-2023,193.110001,193.490005,191.419998,193.179993,60943700
12-12-2023,193.080002,194.720001,191.720001,194.710007,52696900
13-12-2023,195.089996,198,194.850006,197.960007,70404200
14-12-2023,198.020004,199.619995,196.160004,198.110001,66831600
15-12-2023,197.529999,198.399994,197,197.570007,128256700
18-12-2023,196.089996,196.630005,194.389999,195.889999,55751900
19-12-2023,196.160004,196.949997,195.889999,196.940002,40714100
20-12-2023,196.899994,197.679993,194.830002,194.830002,52242800
21-12-2023,196.100006,197.080002,193.5,194.679993,46482500
22-12-2023,195.179993,195.410004,192.970001,193.600006,37122800
26-12-2023,193.610001,193.889999,192.830002,193.050003,28919300
27-12-2023,192.490005,193.5,191.089996,193.149994,48087700
28-12-2023,194.139999,194.660004,193.169998,193.580002,34049900
29-12-2023,193.899994,194.399994,191.729996,192.529999,42628800
