date,open,high,low,close,volume
11-10-2022,97.43000031,99.25,96.30999756,97.18000031,26507100
12-10-2022,97.30000305,98.75,96.73999786,97.55999756,21876400
13-10-2022,95.15000153,99.77999878,94.37999725,99.05999756,34574500
14-10-2022,99.98999786,100.6900024,96.37000275,96.55999756,25410700
17-10-2022,98.86000061,100.9300003,98.83000183,99.97000122,28419200
18-10-2022,103.1299973,103.4700012,99.97000122,100.7699966,24060700
19-10-2022,100.0100021,101.0199966,98.91999817,99.62999725,23811100
20-10-2022,100,102.3199997,99.38999939,99.97000122,25323200
21-10-2022,97.84999847,101.3099976,97.72000122,101.1299973,32458700
24-10-2022,101.8000031,102.75,99.98000336,102.5199966,27176400
25-10-2022,102.9000015,104.8199997,102.7200012,104.4800034,40611400
26-10-2022,96.43000031,98.30999756,94.69000244,94.93000031,88114100
27-10-2022,94.51999664,95.43000031,91.80000305,92.22000122,60710900
28-10-2022,92.26999664,96.55000305,92.12999725,96.29000092,43697300
31-10-2022,95.41999817,96.02999878,93.98000336,94.51000214,31675000
01-11-2022,95.44999695,96.02999878,90.37000275,90.47000122,47161400
02-11-2022,90.94000244,91.18000031,86.87999725,86.97000122,57038300
03-11-2022,86.31999969,86.51999664,83.33999634,83.43000031,61288000
04-11-2022,85.40000153,86.63999939,83.70999908,86.58000183,51124900
07-11-2022,87.27999878,88.90000153,86.84999847,88.48999786,34078900
08-11-2022,88.90000153,90.31999969,87.58999634,88.90000153,30429000
09-11-2022,88.44999695,89.44000244,87.27999878,87.31999969,31769100
10-11-2022,92.25,94.38999939,91.61000061,93.94000244,51620100
11-11-2022,94.69000244,96.93000031,93.91999817,96.41000366,33090500
14-11-2022,95.08999634,96.79000092,94.51000214,95.69999695,30179500
15-11-2022,98.26000214,100.1399994,96.70999908,98.44000244,41640800
16-11-2022,97.90000153,99.63999939,97.63999939,98.84999847,29105200
17-11-2022,96.97000122,99.27999878,96.79000092,98.36000061,26052600
18-11-2022,98.76999664,98.90000153,96.37000275,97.43000031,28342300
21-11-2022,97.29000092,98.40000153,95.36000061,95.59999847,21647400
22-11-2022,95.94999695,97.22000122,94.05000305,97.05000305,23438500
23-11-2022,97.08999634,98.76000214,97.08999634,98.45999908,18868100
25-11-2022,98.23999786,98.63999939,97.40000153,97.45999908,9701400
28-11-2022,97.04000092,97.58000183,95.61000061,96.05000305,26237500
29-11-2022,95.73000336,96.12000275,94.11000061,95.19000244,20061700
30-11-2022,94.81999969,101.0400009,94.41999817,100.9899979,43647500
01-12-2022,101.0199966,102.25,100.25,100.9899979,28687100
02-12-2022,99.05000305,100.7699966,98.90000153,100.4400024,21480700
05-12-2022,99.40000153,101.3799973,99,99.48000336,24405100
06-12-2022,99.30000305,99.77999878,96.41999817,96.98000336,24910700
07-12-2022,96.41000366,96.87999725,94.72000122,94.94000244,31045400
08-12-2022,95.37999725,95.58000183,93.44999695,93.70999908,32213300
09-12-2022,93.76999664,94.26000214,92.75,92.83000183,28225400
12-12-2022,92.70999908,93.55999756,91.61000061,93.30999756,29420000
13-12-2022,97.76000214,99.52999878,95.02999878,95.62999725,40593700
14-12-2022,95.19999695,96.87000275,93.59999847,95.06999969,28733600
15-12-2022,93.12999725,93.63999939,90.01000214,90.86000061,40107000
16-12-2022,90.76000214,91.33000183,89.51999664,90.26000214,58011800
19-12-2022,90.26000214,90.55999756,88.20999908,88.44000244,29493000
20-12-2022,88.11000061,89.18000031,87.44000244,89.01999664,23453800
21-12-2022,89.08000183,90.22000122,88.31999969,89.58000183,24745600
